Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","0113","Rice","2015","2015","ha","0","I","Imputed value",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","0113","Rice","2015","2015","t","0","I","Imputed value",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","0113","Rice","2016","2016","ha","0","I","Imputed value",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","0113","Rice","2016","2016","t","0","I","Imputed value",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","0113","Rice","2017","2017","ha","124","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","0113","Rice","2017","2017","kg/ha","96.8","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","0113","Rice","2017","2017","t","12","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","0113","Rice","2018","2018","ha","127","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","0113","Rice","2018","2018","kg/ha","141.7","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","0113","Rice","2018","2018","t","18","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","0113","Rice","2019","2019","ha","230","E","Estimated value",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","0113","Rice","2019","2019","kg/ha","1739.1","E","Estimated value",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","0113","Rice","2019","2019","t","400","E","Estimated value",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","0113","Rice","2020","2020","ha","337","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","0113","Rice","2020","2020","kg/ha","2335.3","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","0113","Rice","2020","2020","t","787","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","0113","Rice","2021","2021","ha","339","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","0113","Rice","2021","2021","kg/ha","2401.2","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","0113","Rice","2021","2021","t","814","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","0113","Rice","2022","2022","ha","340","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","0113","Rice","2022","2022","kg/ha","2397.1","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","0113","Rice","2022","2022","t","815","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","0113","Rice","2023","2023","ha","336","I","Imputed value",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","0113","Rice","2023","2023","kg/ha","2428.6","E","Estimated value",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","0113","Rice","2023","2023","t","816.48","I","Imputed value",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","01234","Tomatoes","2000","2000","ha","12458","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","01234","Tomatoes","2000","2000","kg/ha","24915.8","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","01234","Tomatoes","2000","2000","t","310401","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","01234","Tomatoes","2001","2001","ha","18549","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","01234","Tomatoes","2001","2001","kg/ha","21346.5","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","01234","Tomatoes","2001","2001","t","395957","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","01234","Tomatoes","2002","2002","ha","17832","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","01234","Tomatoes","2002","2002","kg/ha","22952.3","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","01234","Tomatoes","2002","2002","t","409286","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","01234","Tomatoes","2003","2003","ha","18271","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","01234","Tomatoes","2003","2003","kg/ha","23227","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","01234","Tomatoes","2003","2003","t","424381","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","01234","Tomatoes","2004","2004","ha","17061","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","01234","Tomatoes","2004","2004","kg/ha","28132.2","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","01234","Tomatoes","2004","2004","t","479963","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","01234","Tomatoes","2005","2005","ha","17301","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","01234","Tomatoes","2005","2005","kg/ha","28644.1","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","01234","Tomatoes","2005","2005","t","495572","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","01234","Tomatoes","2006","2006","ha","13998","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","01234","Tomatoes","2006","2006","kg/ha","34304","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","01234","Tomatoes","2006","2006","t","480188","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","01234","Tomatoes","2007","2007","ha","14782","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","01234","Tomatoes","2007","2007","kg/ha","32307.7","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","01234","Tomatoes","2007","2007","t","477572","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","01234","Tomatoes","2008","2008","ha","14699","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","01234","Tomatoes","2008","2008","kg/ha","35523","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","01234","Tomatoes","2008","2008","t","522152","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","01234","Tomatoes","2009","2009","ha","15127","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","01234","Tomatoes","2009","2009","kg/ha","35868.9","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","01234","Tomatoes","2009","2009","t","542589","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","01234","Tomatoes","2010","2010","ha","15374","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","01234","Tomatoes","2010","2010","kg/ha","32028.2","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","01234","Tomatoes","2010","2010","t","492402","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","01234","Tomatoes","2011","2011","ha","16422","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","01234","Tomatoes","2011","2011","kg/ha","31666.9","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","01234","Tomatoes","2011","2011","t","520034","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","01234","Tomatoes","2012","2012","ha","17210","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","01234","Tomatoes","2012","2012","kg/ha","31907","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","01234","Tomatoes","2012","2012","t","549119","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","01234","Tomatoes","2013","2013","ha","16859","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","01234","Tomatoes","2013","2013","kg/ha","32295.2","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","01234","Tomatoes","2013","2013","t","544464","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","01234","Tomatoes","2014","2014","ha","12833","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","01234","Tomatoes","2014","2014","kg/ha","23408.6","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","01234","Tomatoes","2014","2014","t","300402","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","01234","Tomatoes","2015","2015","ha","12992","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","01234","Tomatoes","2015","2015","kg/ha","22215.1","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","01234","Tomatoes","2015","2015","t","288618","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","01234","Tomatoes","2016","2016","ha","13153","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","01234","Tomatoes","2016","2016","kg/ha","23204.1","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","01234","Tomatoes","2016","2016","t","305203","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","01234","Tomatoes","2017","2017","ha","13317","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","01234","Tomatoes","2017","2017","kg/ha","23007.4","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","01234","Tomatoes","2017","2017","t","306389","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","01234","Tomatoes","2018","2018","ha","13428","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","01234","Tomatoes","2018","2018","kg/ha","23260.6","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","01234","Tomatoes","2018","2018","t","312343","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","01234","Tomatoes","2019","2019","ha","10665","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","01234","Tomatoes","2019","2019","kg/ha","24374","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","01234","Tomatoes","2019","2019","t","259949","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","01234","Tomatoes","2020","2020","ha","14714","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","01234","Tomatoes","2020","2020","kg/ha","40694.2","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","01234","Tomatoes","2020","2020","t","598774","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","01234","Tomatoes","2021","2021","ha","15030","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","01234","Tomatoes","2021","2021","kg/ha","41308.4","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","01234","Tomatoes","2021","2021","t","620866","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","01234","Tomatoes","2022","2022","ha","15208","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","01234","Tomatoes","2022","2022","kg/ha","43302.2","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","01234","Tomatoes","2022","2022","t","658540","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","01234","Tomatoes","2023","2023","ha","14597","I","Imputed value",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","01234","Tomatoes","2023","2023","kg/ha","43614","E","Estimated value",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","01234","Tomatoes","2023","2023","t","636645.79","I","Imputed value",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","0111","Wheat","2000","2000","ha","419220","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","0111","Wheat","2000","2000","kg/ha","4264","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","0111","Wheat","2000","2000","t","1787542","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","0111","Wheat","2001","2001","ha","424168","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","0111","Wheat","2001","2001","kg/ha","4908.1","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","0111","Wheat","2001","2001","t","2081870","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","0111","Wheat","2002","2002","ha","498507","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","0111","Wheat","2002","2002","kg/ha","4887.5","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","0111","Wheat","2002","2002","t","2436443","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","0111","Wheat","2003","2003","ha","516747","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","0111","Wheat","2003","2003","kg/ha","4884.9","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","0111","Wheat","2003","2003","t","2524278","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","0111","Wheat","2004","2004","ha","523061","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","0111","Wheat","2004","2004","kg/ha","5306.6","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","0111","Wheat","2004","2004","t","2775678","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","0111","Wheat","2005","2005","ha","488876","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","0111","Wheat","2005","2005","kg/ha","5417.5","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","0111","Wheat","2005","2005","t","2648472","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","0111","Wheat","2006","2006","ha","468271","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","0111","Wheat","2006","2006","kg/ha","5617.2","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","0111","Wheat","2006","2006","t","2630394","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","0111","Wheat","2007","2007","ha","450000","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","0111","Wheat","2007","2007","kg/ha","5684.4","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","0111","Wheat","2007","2007","t","2558000","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","0111","Wheat","2008","2008","ha","326161","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","0111","Wheat","2008","2008","kg/ha","6087.7","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","0111","Wheat","2008","2008","t","1985556","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","0111","Wheat","2009","2009","ha","195884","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","0111","Wheat","2009","2009","kg/ha","5883.3","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","0111","Wheat","2009","2009","t","1152447","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","0111","Wheat","2010","2010","ha","219505","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","0111","Wheat","2010","2010","kg/ha","6147.4","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","0111","Wheat","2010","2010","t","1349389","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","0111","Wheat","2011","2011","ha","192818","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","0111","Wheat","2011","2011","kg/ha","6142.9","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","0111","Wheat","2011","2011","t","1184454","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","0111","Wheat","2012","2012","ha","144169","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","0111","Wheat","2012","2012","kg/ha","5925.4","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","0111","Wheat","2012","2012","t","854256","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","0111","Wheat","2013","2013","ha","102613","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","0111","Wheat","2013","2013","kg/ha","6433.3","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","0111","Wheat","2013","2013","t","660145","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","0111","Wheat","2014","2014","ha","122199","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","0111","Wheat","2014","2014","kg/ha","5880","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","0111","Wheat","2014","2014","t","718530","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","0111","Wheat","2015","2015","ha","112956","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","0111","Wheat","2015","2015","kg/ha","6142","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","0111","Wheat","2015","2015","t","693776","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","0111","Wheat","2016","2016","ha","104414","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","0111","Wheat","2016","2016","kg/ha","5925","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","0111","Wheat","2016","2016","t","618653","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","0111","Wheat","2017","2017","ha","96517","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","0111","Wheat","2017","2017","kg/ha","6433.3","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","0111","Wheat","2017","2017","t","620923","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","0111","Wheat","2018","2018","ha","89756","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","0111","Wheat","2018","2018","kg/ha","6533.4","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","0111","Wheat","2018","2018","t","586413","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","0111","Wheat","2019","2019","ha","84743","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","0111","Wheat","2019","2019","kg/ha","5902.3","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","0111","Wheat","2019","2019","t","500175","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","0111","Wheat","2020","2020","ha","86983","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","0111","Wheat","2020","2020","kg/ha","6375.5","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","0111","Wheat","2020","2020","t","554562","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","0111","Wheat","2021","2021","ha","91430","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","0111","Wheat","2021","2021","kg/ha","6700","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","0111","Wheat","2021","2021","t","612582","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","0111","Wheat","2022","2022","ha","117647","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","0111","Wheat","2022","2022","kg/ha","6800","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","0111","Wheat","2022","2022","t","800000","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5312","Area harvested","0111","Wheat","2023","2023","ha","137745","I","Imputed value",""
"QCL","Crops and livestock products","682","Saudi Arabia","5412","Yield","0111","Wheat","2023","2023","kg/ha","6699.1","E","Estimated value",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","0111","Wheat","2023","2023","t","922773.81","I","Imputed value",""
"QCL","Crops and livestock products","682","Saudi Arabia","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2000","2000","100 g/An","1929","X","Figure from international organizations",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","F1806","Beef and Buffalo Meat, primary","2000","2000","t","21600","X","Figure from international organizations",""
"QCL","Crops and livestock products","682","Saudi Arabia","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2001","2001","100 g/An","1932","X","Figure from international organizations",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","F1806","Beef and Buffalo Meat, primary","2001","2001","t","21640","X","Figure from international organizations",""
"QCL","Crops and livestock products","682","Saudi Arabia","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2002","2002","100 g/An","1953","X","Figure from international organizations",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","F1806","Beef and Buffalo Meat, primary","2002","2002","t","21870","X","Figure from international organizations",""
"QCL","Crops and livestock products","682","Saudi Arabia","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2003","2003","100 g/An","1989","X","Figure from international organizations",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","F1806","Beef and Buffalo Meat, primary","2003","2003","t","22275","X","Figure from international organizations",""
"QCL","Crops and livestock products","682","Saudi Arabia","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2004","2004","100 g/An","1980","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","F1806","Beef and Buffalo Meat, primary","2004","2004","t","22180","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2005","2005","100 g/An","2000","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","F1806","Beef and Buffalo Meat, primary","2005","2005","t","22400","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2006","2006","100 g/An","2000","E","Estimated value",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","F1806","Beef and Buffalo Meat, primary","2006","2006","t","24000","E","Estimated value",""
"QCL","Crops and livestock products","682","Saudi Arabia","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2007","2007","100 g/An","2000","E","Estimated value",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","F1806","Beef and Buffalo Meat, primary","2007","2007","t","29000","E","Estimated value",""
"QCL","Crops and livestock products","682","Saudi Arabia","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2008","2008","100 g/An","2000","E","Estimated value",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","F1806","Beef and Buffalo Meat, primary","2008","2008","t","29000","E","Estimated value",""
"QCL","Crops and livestock products","682","Saudi Arabia","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2009","2009","100 g/An","2000","E","Estimated value",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","F1806","Beef and Buffalo Meat, primary","2009","2009","t","42100","E","Estimated value",""
"QCL","Crops and livestock products","682","Saudi Arabia","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2010","2010","100 g/An","2000","E","Estimated value",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","F1806","Beef and Buffalo Meat, primary","2010","2010","t","44000","E","Estimated value",""
"QCL","Crops and livestock products","682","Saudi Arabia","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2011","2011","100 g/An","2000","E","Estimated value",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","F1806","Beef and Buffalo Meat, primary","2011","2011","t","43600","E","Estimated value",""
"QCL","Crops and livestock products","682","Saudi Arabia","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2012","2012","100 g/An","2000","E","Estimated value",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","F1806","Beef and Buffalo Meat, primary","2012","2012","t","51000","E","Estimated value",""
"QCL","Crops and livestock products","682","Saudi Arabia","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2013","2013","100 g/An","2000","E","Estimated value",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","F1806","Beef and Buffalo Meat, primary","2013","2013","t","52000","E","Estimated value",""
"QCL","Crops and livestock products","682","Saudi Arabia","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2014","2014","100 g/An","1536","E","Estimated value",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","F1806","Beef and Buffalo Meat, primary","2014","2014","t","31000","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2015","2015","100 g/An","1520","E","Estimated value",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","F1806","Beef and Buffalo Meat, primary","2015","2015","t","31000","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2016","2016","100 g/An","1602","E","Estimated value",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","F1806","Beef and Buffalo Meat, primary","2016","2016","t","33000","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2017","2017","100 g/An","1635","E","Estimated value",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","F1806","Beef and Buffalo Meat, primary","2017","2017","t","34000","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2018","2018","100 g/An","1326","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","F1806","Beef and Buffalo Meat, primary","2018","2018","t","36000","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2019","2019","100 g/An","1575","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5510","Production","F1806","Beef and Buffalo Meat, primary","2019","2019","t","38000","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5417","Yield/Carcass Weight","F1806","Beef and Buffalo Meat, primary","2020","2020","100 g/An","1909","A","Official figure",""
