Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","729","Sudan","6132","Value","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20202022","2020-2022","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","729","Sudan","6132","Value","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20212023","2021-2023","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","729","Sudan","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20112013","2011-2013","%","42.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","729","Sudan","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20122014","2012-2014","%","34.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","729","Sudan","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20132015","2013-2015","%","29.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","729","Sudan","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20142016","2014-2016","%","27.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","729","Sudan","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20152017","2015-2017","%","29.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","729","Sudan","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20162018","2016-2018","%","22.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","729","Sudan","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20172019","2017-2019","%","26.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","729","Sudan","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20182020","2018-2020","%","27.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","729","Sudan","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20192021","2019-2021","%","31.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","729","Sudan","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20202022","2020-2022","%","28.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","729","Sudan","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2005","2005","kcal/cap/d","25","E","Estimated value",""
"FS","Suite of Food Security Indicators","729","Sudan","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2006","2006","kcal/cap/d","30","E","Estimated value",""
"FS","Suite of Food Security Indicators","729","Sudan","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2007","2007","kcal/cap/d","27","E","Estimated value",""
"FS","Suite of Food Security Indicators","729","Sudan","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2008","2008","kcal/cap/d","14","E","Estimated value",""
"FS","Suite of Food Security Indicators","729","Sudan","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2009","2009","kcal/cap/d","10","E","Estimated value",""
"FS","Suite of Food Security Indicators","729","Sudan","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2010","2010","kcal/cap/d","11","E","Estimated value",""
"FS","Suite of Food Security Indicators","729","Sudan","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2011","2011","kcal/cap/d","13","E","Estimated value",""
"FS","Suite of Food Security Indicators","729","Sudan","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2012","2012","kcal/cap/d","15","E","Estimated value",""
"FS","Suite of Food Security Indicators","729","Sudan","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2013","2013","kcal/cap/d","17","E","Estimated value",""
"FS","Suite of Food Security Indicators","729","Sudan","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2014","2014","kcal/cap/d","29","E","Estimated value",""
"FS","Suite of Food Security Indicators","729","Sudan","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2015","2015","kcal/cap/d","28","E","Estimated value",""
"FS","Suite of Food Security Indicators","729","Sudan","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2016","2016","kcal/cap/d","23","E","Estimated value",""
"FS","Suite of Food Security Indicators","729","Sudan","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2017","2017","kcal/cap/d","33","E","Estimated value",""
"FS","Suite of Food Security Indicators","729","Sudan","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2018","2018","kcal/cap/d","58","E","Estimated value",""
"FS","Suite of Food Security Indicators","729","Sudan","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2019","2019","kcal/cap/d","54","E","Estimated value",""
"FS","Suite of Food Security Indicators","729","Sudan","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2020","2020","kcal/cap/d","40","E","Estimated value",""
"FS","Suite of Food Security Indicators","729","Sudan","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2021","2021","kcal/cap/d","28","E","Estimated value",""
"FS","Suite of Food Security Indicators","729","Sudan","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2022","2022","kcal/cap/d","32","E","Estimated value",""
"FS","Suite of Food Security Indicators","729","Sudan","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2023","2023","kcal/cap/d","39","E","Estimated value",""
"FS","Suite of Food Security Indicators","729","Sudan","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2000","2000","%","6.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","729","Sudan","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2001","2001","%","7.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","729","Sudan","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2002","2002","%","7.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","729","Sudan","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2003","2003","%","7.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","729","Sudan","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2004","2004","%","8.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","729","Sudan","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2005","2005","%","8.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","729","Sudan","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2006","2006","%","9.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","729","Sudan","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2007","2007","%","9.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","729","Sudan","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2008","2008","%","9.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","729","Sudan","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2009","2009","%","10.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","729","Sudan","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2010","2010","%","10.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","729","Sudan","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2011","2011","%","11.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","729","Sudan","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2012","2012","%","11.5","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","729","Sudan","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2013","2013","%","11.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","729","Sudan","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2014","2014","%","12.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","729","Sudan","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2015","2015","%","12.8","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","729","Sudan","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2016","2016","%","13.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","729","Sudan","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2017","2017","%","13.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","729","Sudan","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2018","2018","%","14.4","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","729","Sudan","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2019","2019","%","15","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","729","Sudan","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2020","2020","%","15.7","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","729","Sudan","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2021","2021","%","16.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","729","Sudan","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older) (percent)","2022","2022","%","17","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","729","Sudan","6121","Value","21049","Prevalence of low birthweight (percent)","2000","2000","%","","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","729","Sudan","6121","Value","21049","Prevalence of low birthweight (percent)","2001","2001","%","","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","729","Sudan","6121","Value","21049","Prevalence of low birthweight (percent)","2002","2002","%","","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","729","Sudan","6121","Value","21049","Prevalence of low birthweight (percent)","2003","2003","%","","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","729","Sudan","6121","Value","21049","Prevalence of low birthweight (percent)","2004","2004","%","","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","729","Sudan","6121","Value","21049","Prevalence of low birthweight (percent)","2005","2005","%","","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","729","Sudan","6121","Value","21049","Prevalence of low birthweight (percent)","2006","2006","%","","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","729","Sudan","6121","Value","21049","Prevalence of low birthweight (percent)","2007","2007","%","","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","729","Sudan","6121","Value","21049","Prevalence of low birthweight (percent)","2008","2008","%","","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","729","Sudan","6121","Value","21049","Prevalence of low birthweight (percent)","2009","2009","%","","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","729","Sudan","6121","Value","21049","Prevalence of low birthweight (percent)","2010","2010","%","","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","729","Sudan","6121","Value","21049","Prevalence of low birthweight (percent)","2011","2011","%","","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","729","Sudan","6121","Value","21049","Prevalence of low birthweight (percent)","2012","2012","%","","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","729","Sudan","6121","Value","21049","Prevalence of low birthweight (percent)","2013","2013","%","","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","729","Sudan","6121","Value","21049","Prevalence of low birthweight (percent)","2014","2014","%","","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","729","Sudan","6121","Value","21049","Prevalence of low birthweight (percent)","2015","2015","%","","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","729","Sudan","6121","Value","21049","Prevalence of low birthweight (percent)","2016","2016","%","","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","729","Sudan","6121","Value","21049","Prevalence of low birthweight (percent)","2017","2017","%","","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","729","Sudan","6121","Value","21049","Prevalence of low birthweight (percent)","2018","2018","%","","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","729","Sudan","6121","Value","21049","Prevalence of low birthweight (percent)","2019","2019","%","","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","729","Sudan","6121","Value","21049","Prevalence of low birthweight (percent)","2020","2020","%","","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","729","Sudan","6132","Value","210490","Number of newborns with low birthweight (million)","2000","2000","million No","","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","729","Sudan","6132","Value","210490","Number of newborns with low birthweight (million)","2001","2001","million No","","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","729","Sudan","6132","Value","210490","Number of newborns with low birthweight (million)","2002","2002","million No","","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","729","Sudan","6132","Value","210490","Number of newborns with low birthweight (million)","2003","2003","million No","","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","729","Sudan","6132","Value","210490","Number of newborns with low birthweight (million)","2004","2004","million No","","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","729","Sudan","6132","Value","210490","Number of newborns with low birthweight (million)","2005","2005","million No","","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","729","Sudan","6132","Value","210490","Number of newborns with low birthweight (million)","2006","2006","million No","","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","729","Sudan","6132","Value","210490","Number of newborns with low birthweight (million)","2007","2007","million No","","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","729","Sudan","6132","Value","210490","Number of newborns with low birthweight (million)","2008","2008","million No","","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","729","Sudan","6132","Value","210490","Number of newborns with low birthweight (million)","2009","2009","million No","","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","729","Sudan","6132","Value","210490","Number of newborns with low birthweight (million)","2010","2010","million No","","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","729","Sudan","6132","Value","210490","Number of newborns with low birthweight (million)","2011","2011","million No","","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","729","Sudan","6132","Value","210490","Number of newborns with low birthweight (million)","2012","2012","million No","","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","729","Sudan","6132","Value","210490","Number of newborns with low birthweight (million)","2013","2013","million No","","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","729","Sudan","6132","Value","210490","Number of newborns with low birthweight (million)","2014","2014","million No","","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","729","Sudan","6132","Value","210490","Number of newborns with low birthweight (million)","2015","2015","million No","","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","729","Sudan","6132","Value","210490","Number of newborns with low birthweight (million)","2016","2016","million No","","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","729","Sudan","6132","Value","210490","Number of newborns with low birthweight (million)","2017","2017","million No","","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","729","Sudan","6132","Value","210490","Number of newborns with low birthweight (million)","2018","2018","million No","","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","729","Sudan","6132","Value","210490","Number of newborns with low birthweight (million)","2019","2019","million No","","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","729","Sudan","6132","Value","210490","Number of newborns with low birthweight (million)","2020","2020","million No","","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20002002","2000-2002","%","119","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20012003","2001-2003","%","121","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20022004","2002-2004","%","123","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20032005","2003-2005","%","125","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20042006","2004-2006","%","127","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20052007","2005-2007","%","128","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20062008","2006-2008","%","130","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20072009","2007-2009","%","132","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20082010","2008-2010","%","134","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20092011","2009-2011","%","135","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20102012","2010-2012","%","134","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20112013","2011-2013","%","131","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20122014","2012-2014","%","129","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20132015","2013-2015","%","127","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20142016","2014-2016","%","125","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20152017","2015-2017","%","121","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20162018","2016-2018","%","116","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20172019","2017-2019","%","112","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20182020","2018-2020","%","108","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20192021","2019-2021","%","105","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20202022","2020-2022","%","103","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6121","Value","21010","Average dietary energy supply adequacy (percent) (3-year average)","20212023","2021-2023","%","100","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6128","Value","220001","Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day)","2000","2000","kcal/cap/d","2644","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6128","Value","220001","Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day)","2001","2001","kcal/cap/d","2690","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6128","Value","220001","Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day)","2002","2002","kcal/cap/d","2737","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6128","Value","220001","Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day)","2003","2003","kcal/cap/d","2783","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6128","Value","220001","Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day)","2004","2004","kcal/cap/d","2830","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6128","Value","220001","Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day)","2005","2005","kcal/cap/d","2876","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6128","Value","220001","Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day)","2006","2006","kcal/cap/d","2923","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6128","Value","220001","Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day)","2007","2007","kcal/cap/d","2969","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6128","Value","220001","Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day)","2008","2008","kcal/cap/d","3016","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6128","Value","220001","Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day)","2009","2009","kcal/cap/d","3062","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6128","Value","220001","Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day)","2010","2010","kcal/cap/d","3109","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6128","Value","220001","Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day)","2011","2011","kcal/cap/d","3077","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6128","Value","220001","Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day)","2012","2012","kcal/cap/d","2958","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6128","Value","220001","Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day)","2013","2013","kcal/cap/d","2905","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6128","Value","220001","Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day)","2014","2014","kcal/cap/d","2873","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6128","Value","220001","Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day)","2015","2015","kcal/cap/d","2830","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6128","Value","220001","Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day)","2016","2016","kcal/cap/d","2716","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6128","Value","220001","Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day)","2017","2017","kcal/cap/d","2657","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6128","Value","220001","Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day)","2018","2018","kcal/cap/d","2558","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6128","Value","220001","Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day)","2019","2019","kcal/cap/d","2518","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6128","Value","220001","Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day)","2020","2020","kcal/cap/d","2456","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6128","Value","220001","Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day)","2021","2021","kcal/cap/d","2427","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6128","Value","220001","Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day)","2022","2022","kcal/cap/d","2388","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6128","Value","220001","Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day)","2023","2023","kcal/cap/d","2350","E","Estimated value","Imputed value"
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20102012","2010-2012","g/cap/d","80.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20112013","2011-2013","g/cap/d","80.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20122014","2012-2014","g/cap/d","79","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20132015","2013-2015","g/cap/d","78","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20142016","2014-2016","g/cap/d","76.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20152017","2015-2017","g/cap/d","74.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20162018","2016-2018","g/cap/d","73.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20172019","2017-2019","g/cap/d","72.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20182020","2018-2020","g/cap/d","74.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20192021","2019-2021","g/cap/d","75.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6123","Value","21013","Average protein supply (g/cap/day) (3-year average)","20202022","2020-2022","g/cap/d","74","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20002002","2000-2002","%","7.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20012003","2001-2003","%","7.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20022004","2002-2004","%","6.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20032005","2003-2005","%","6.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20042006","2004-2006","%","6.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20052007","2005-2007","%","6","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20062008","2006-2008","%","5.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20072009","2007-2009","%","5.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20082010","2008-2010","%","5.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20092011","2009-2011","%","5.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20102012","2010-2012","%","5.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","760","Syrian Arab Republic","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20112013","2011-2013","%","7.1","E","Estimated value",""
